"idVotacao";"uriVotacao";"data";"descricao";"proposicao_id";"proposicao_uri";"proposicao_titulo";"proposicao_ementa";"proposicao_codTipo";"proposicao_siglaTipo";"proposicao_numero";"proposicao_ano"
"2241662-103";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241662-103";"2020-06-17";"Mantido o texto. Sim: 277; não: 141; abstenção: 1; total: 419.";"2241662";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241662";"MPV 927/2020";"Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), e dá outras providências.

NOVA EMENTA: Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19; altera as Leis nºs 8.212, de 24 de julho de 1991, e 13.979, de 6 de fevereiro de 2020; e dá outras providências.";"291";"MPV";"927";"2020"
"2241662-109";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241662-109";"2020-06-17";"Rejeitada a Emenda de Plenário nº 11. Sim: 130; não: 287; total: 417.";"2241662";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241662";"MPV 927/2020";"Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), e dá outras providências.

NOVA EMENTA: Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19; altera as Leis nºs 8.212, de 24 de julho de 1991, e 13.979, de 6 de fevereiro de 2020; e dá outras providências.";"291";"MPV";"927";"2020"
"2241662-117";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241662-117";"2020-06-17";"Mantido o texto. Sim: 310; não: 132; total: 442.";"2241662";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241662";"MPV 927/2020";"Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), e dá outras providências.

NOVA EMENTA: Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19; altera as Leis nºs 8.212, de 24 de julho de 1991, e 13.979, de 6 de fevereiro de 2020; e dá outras providências.";"291";"MPV";"927";"2020"
"2241662-118";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241662-118";"2020-06-17";"Mantido o texto. Sim: 304; não: 136; abstenção: 1; total: 441.";"2241662";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241662";"MPV 927/2020";"Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), e dá outras providências.

NOVA EMENTA: Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19; altera as Leis nºs 8.212, de 24 de julho de 1991, e 13.979, de 6 de fevereiro de 2020; e dá outras providências.";"291";"MPV";"927";"2020"
"2241662-123";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241662-123";"2020-06-17";"Mantido o texto. Sim: 280; não: 134; total: 414.";"2241662";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241662";"MPV 927/2020";"Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), e dá outras providências.

NOVA EMENTA: Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19; altera as Leis nºs 8.212, de 24 de julho de 1991, e 13.979, de 6 de fevereiro de 2020; e dá outras providências.";"291";"MPV";"927";"2020"
"2241662-131";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241662-131";"2020-06-17";"Aprovada a Emenda de Comissão nº 323. Sim: 315; não: 135; total: 450.";"2241662";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241662";"MPV 927/2020";"Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), e dá outras providências.

NOVA EMENTA: Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19; altera as Leis nºs 8.212, de 24 de julho de 1991, e 13.979, de 6 de fevereiro de 2020; e dá outras providências.";"291";"MPV";"927";"2020"
"2241662-137";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241662-137";"2020-06-17";"Mantido o texto. Sim: 306; Não: 138; Total: 444.";"2241662";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241662";"MPV 927/2020";"Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), e dá outras providências.

NOVA EMENTA: Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19; altera as Leis nºs 8.212, de 24 de julho de 1991, e 13.979, de 6 de fevereiro de 2020; e dá outras providências.";"291";"MPV";"927";"2020"
"2241662-139";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241662-139";"2020-06-17";"Aprovada a Redação Final assinada pelo Relator, Dep. Celso Maldaner (MDB-SC).";"2241662";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241662";"MPV 927/2020";"Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), e dá outras providências.

NOVA EMENTA: Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19; altera as Leis nºs 8.212, de 24 de julho de 1991, e 13.979, de 6 de fevereiro de 2020; e dá outras providências.";"291";"MPV";"927";"2020"
"2241662-37";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241662-37";"2020-06-16";"Rejeitado o Requerimento. Sim: 108; Não: 296; Total: 404.";"2241662";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241662";"MPV 927/2020";"Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), e dá outras providências.

NOVA EMENTA: Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19; altera as Leis nºs 8.212, de 24 de julho de 1991, e 13.979, de 6 de fevereiro de 2020; e dá outras providências.";"291";"MPV";"927";"2020"
"2241662-46";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241662-46";"2020-06-16";"Rejeitado o Requerimento. Sim: 116; não: 305; abstenção: 1; total: 422.";"2241662";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241662";"MPV 927/2020";"Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), e dá outras providências.

NOVA EMENTA: Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19; altera as Leis nºs 8.212, de 24 de julho de 1991, e 13.979, de 6 de fevereiro de 2020; e dá outras providências.";"291";"MPV";"927";"2020"
"2241662-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241662-49";"2020-06-16";"Rejeitado o Requerimento.";"2241662";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241662";"MPV 927/2020";"Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), e dá outras providências.

NOVA EMENTA: Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19; altera as Leis nºs 8.212, de 24 de julho de 1991, e 13.979, de 6 de fevereiro de 2020; e dá outras providências.";"291";"MPV";"927";"2020"
"2241662-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241662-66";"2020-06-17";"Rejeitado o Requerimento. Sim: 90; não: 219; total: 309.";"2241662";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241662";"MPV 927/2020";"Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), e dá outras providências.

NOVA EMENTA: Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19; altera as Leis nºs 8.212, de 24 de julho de 1991, e 13.979, de 6 de fevereiro de 2020; e dá outras providências.";"291";"MPV";"927";"2020"
"2241662-72";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241662-72";"2020-06-17";"Rejeitado o Requerimento. Sim: 99; não: 284; total: 383.";"2241662";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241662";"MPV 927/2020";"Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), e dá outras providências.

NOVA EMENTA: Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19; altera as Leis nºs 8.212, de 24 de julho de 1991, e 13.979, de 6 de fevereiro de 2020; e dá outras providências.";"291";"MPV";"927";"2020"
"2241662-76";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241662-76";"2020-06-17";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 321; não: 120; total: 441.";"2241662";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241662";"MPV 927/2020";"Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), e dá outras providências.

NOVA EMENTA: Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19; altera as Leis nºs 8.212, de 24 de julho de 1991, e 13.979, de 6 de fevereiro de 2020; e dá outras providências.";"291";"MPV";"927";"2020"
"2241662-77";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241662-77";"2020-06-17";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 397; não: 54; abstenção: 1; total: 452.";"2241662";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241662";"MPV 927/2020";"Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), e dá outras providências.

NOVA EMENTA: Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19; altera as Leis nºs 8.212, de 24 de julho de 1991, e 13.979, de 6 de fevereiro de 2020; e dá outras providências.";"291";"MPV";"927";"2020"
"2241662-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241662-79";"2020-06-17";"Aprovada a Medida Provisória nº 927, de 2020, na forma do Projeto de Lei de Conversão nº 18, de 2020, ressalvados os destaques. Sim: 332; não: 132; total: 464.";"2241662";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241662";"MPV 927/2020";"Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), e dá outras providências.

NOVA EMENTA: Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19; altera as Leis nºs 8.212, de 24 de julho de 1991, e 13.979, de 6 de fevereiro de 2020; e dá outras providências.";"291";"MPV";"927";"2020"
"2241662-81";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241662-81";"2020-06-17";"Rejeitadas as Emendas de Plenário de nºs 1, 4, 5 e 11. Sim: 135; não: 311; abstenção: 1; total: 447.";"2241662";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241662";"MPV 927/2020";"Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), e dá outras providências.

NOVA EMENTA: Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19; altera as Leis nºs 8.212, de 24 de julho de 1991, e 13.979, de 6 de fevereiro de 2020; e dá outras providências.";"291";"MPV";"927";"2020"
"2241662-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241662-85";"2020-06-17";"Mantido o texto. Sim: 323; não: 133; abstenção: 2; total: 458.";"2241662";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241662";"MPV 927/2020";"Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), e dá outras providências.

NOVA EMENTA: Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19; altera as Leis nºs 8.212, de 24 de julho de 1991, e 13.979, de 6 de fevereiro de 2020; e dá outras providências.";"291";"MPV";"927";"2020"
"2241662-90";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241662-90";"2020-06-17";"Rejeitado o Requerimento. Sim: 124; não: 337; total: 461.";"2241662";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241662";"MPV 927/2020";"Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), e dá outras providências.

NOVA EMENTA: Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19; altera as Leis nºs 8.212, de 24 de julho de 1991, e 13.979, de 6 de fevereiro de 2020; e dá outras providências.";"291";"MPV";"927";"2020"
"2241662-93";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241662-93";"2020-06-17";"Rejeitada a Emenda de Comissão nº 118. Sim: 157; não: 282; total: 439.";"2241662";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241662";"MPV 927/2020";"Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), e dá outras providências.

NOVA EMENTA: Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19; altera as Leis nºs 8.212, de 24 de julho de 1991, e 13.979, de 6 de fevereiro de 2020; e dá outras providências.";"291";"MPV";"927";"2020"
"2241662-96";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241662-96";"2020-06-17";"Mantido o texto. Sim: 295; não: 155; total: 450.";"2241662";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241662";"MPV 927/2020";"Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), e dá outras providências.

NOVA EMENTA: Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19; altera as Leis nºs 8.212, de 24 de julho de 1991, e 13.979, de 6 de fevereiro de 2020; e dá outras providências.";"291";"MPV";"927";"2020"
"2241662-98";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241662-98";"2020-06-17";"Rejeitada a Emenda de Comissão nº 384. Sim: 131; não: 282 (Considerando o voto do Dep. Guilherme Mussi); total: 413.";"2241662";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241662";"MPV 927/2020";"Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente do coronavírus (covid-19), e dá outras providências.

NOVA EMENTA: Dispõe sobre as medidas trabalhistas para enfrentamento do estado de calamidade pública reconhecido pelo Decreto Legislativo nº 6, de 20 de março de 2020, e da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19; altera as Leis nºs 8.212, de 24 de julho de 1991, e 13.979, de 6 de fevereiro de 2020; e dá outras providências.";"291";"MPV";"927";"2020"
"2241679-11";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241679-11";"2020-05-25";"Deferido o Requerimento n. 989/2020, conforme despacho do seguinte teor: ""Defiro a retirada do Requerimento n. 665/2020, nos termos dos arts. 104, caput, e 114, V, do RICD. Publique-se. Arquive-se.""";"2241679";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241679";"PL 820/2020";"Proíbe, pelo período que determina, a suspensão na prestação de serviços públicos de energia elétrica, telefonia fixa e móvel, água e esgoto e internet.";"139";"PL";"820";"2020"
"2241701-22";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241701-22";"2020-05-18";"Deferido o Requerimento n. 795/2020, conforme despacho do seguinte teor: ''Defiro a retirada do Requerimento n. 640/2020, nos termos dos arts. 104, caput, e 114, V, do RICD. Publique-se.''";"2241701";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241701";"PLP 34/2020";"Institui o empréstimo compulsório para atender às despesas urgentes causadas pela situação de calamidade pública relacionada ao coronavírus (COVID-19).";"140";"PLP";"34";"2020"
"2241744-37";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241744-37";"2020-04-07";"Aprovada a Subemenda Substitutiva Global de Plenário ao Projeto de Lei nº 848, de 2020, adotada pela Relatora da Comissão de Seguridade Social e Família.";"2241744";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241744";"PL 848/2020";"Altera a Lei nº 5.991, de 17 de dezembro de 1973, que dispõe sobre o Controle Sanitário do Comércio de Drogas, Medicamentos, Insumos Farmacêuticos e Correlatos, para definir que a receita de medicamentos terá validade por prazo indeterminado enquanto perdurar surtos de pandemia e dá outras providências.";"139";"PL";"848";"2020"
"2241744-40";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241744-40";"2020-04-07";"Aprovada a Redação Final assinada pela Relatora, Dep. Alice Portugal (PCdoB-BA).";"2241744";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241744";"PL 848/2020";"Altera a Lei nº 5.991, de 17 de dezembro de 1973, que dispõe sobre o Controle Sanitário do Comércio de Drogas, Medicamentos, Insumos Farmacêuticos e Correlatos, para definir que a receita de medicamentos terá validade por prazo indeterminado enquanto perdurar surtos de pandemia e dá outras providências.";"139";"PL";"848";"2020"
"2241779-34";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241779-34";"2020-04-01";"Aprovada a Subemenda Substitutiva Global de Plenário ao Projeto de Lei 864, de 2020, adotado pelo Relator da Comissão de Seguridade Social e Família, ressalvados os destaques.";"2241779";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241779";"PL 864/2020";"Altera a Lei nº 6.360, de 23 de setembro de 1976, para que aconteça a liberação imediata do uso de materiais, medicamentos, equipamentos e insumos da área da saúde para auxiliar no combate à pandemia do Covid-19.";"139";"PL";"864";"2020"
"2241779-40";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241779-40";"2020-04-01";"Rejeitada a Emenda nº 5.";"2241779";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241779";"PL 864/2020";"Altera a Lei nº 6.360, de 23 de setembro de 1976, para que aconteça a liberação imediata do uso de materiais, medicamentos, equipamentos e insumos da área da saúde para auxiliar no combate à pandemia do Covid-19.";"139";"PL";"864";"2020"
"2241779-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241779-42";"2020-04-01";"Aprovada a Redação Final assinada pelo Relator, Dep. Hiran Gonçalves (PP-RR).";"2241779";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241779";"PL 864/2020";"Altera a Lei nº 6.360, de 23 de setembro de 1976, para que aconteça a liberação imediata do uso de materiais, medicamentos, equipamentos e insumos da área da saúde para auxiliar no combate à pandemia do Covid-19.";"139";"PL";"864";"2020"
"2241779-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241779-44";"2020-04-01";"Aprovada a Emenda de Redação 1.";"2241779";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241779";"PL 864/2020";"Altera a Lei nº 6.360, de 23 de setembro de 1976, para que aconteça a liberação imediata do uso de materiais, medicamentos, equipamentos e insumos da área da saúde para auxiliar no combate à pandemia do Covid-19.";"139";"PL";"864";"2020"
"2241876-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241876-5";"2020-03-25";"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).";"2239462";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2239462";"PL 696/2020";"Dispõe sobre o uso da telemedicina durante a crise causada pelo coronavírus (2019-nCoV).

NOVA EMENTA: Dispõe sobre o uso da telemedicina durante a crise causada pelo coronavírus (SARS-CoV-2).";"139";"PL";"696";"2020"
"2241940-34";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241940-34";"2020-04-01";"Aprovada a Subemenda Substitutiva Global Reformulada de Plenário ao Projeto de Lei 985, de 2020, adotada pelo Relator da Comissão de Finanças e Tributação, ressalvados os destaques.";"2241940";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241940";"PL 985/2020";"Dispõe sobre medidas excepcionais a serem adotadas durante as situações de emergência pública de
que trata a Lei nº 13.979, de 6 de fevereiro de 2020, relativas ao prazo de apresentação das obrigações
acessórias contábeis e fiscais, bem como, procedimentos relativos a cobrança de multas e juros por
atraso de pagamento das obrigações fiscais e financeiras a que se refere.";"139";"PL";"985";"2020"
"2241940-40";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241940-40";"2020-04-01";"Mantido o texto.";"2241940";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241940";"PL 985/2020";"Dispõe sobre medidas excepcionais a serem adotadas durante as situações de emergência pública de
que trata a Lei nº 13.979, de 6 de fevereiro de 2020, relativas ao prazo de apresentação das obrigações
acessórias contábeis e fiscais, bem como, procedimentos relativos a cobrança de multas e juros por
atraso de pagamento das obrigações fiscais e financeiras a que se refere.";"139";"PL";"985";"2020"
"2241940-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2241940-42";"2020-04-01";"Aprovada a Redação Final assinada pelo Relator, Dep. Luis Miranda (DEM-DF).";"2241940";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2241940";"PL 985/2020";"Dispõe sobre medidas excepcionais a serem adotadas durante as situações de emergência pública de
que trata a Lei nº 13.979, de 6 de fevereiro de 2020, relativas ao prazo de apresentação das obrigações
acessórias contábeis e fiscais, bem como, procedimentos relativos a cobrança de multas e juros por
atraso de pagamento das obrigações fiscais e financeiras a que se refere.";"139";"PL";"985";"2020"
"2242000-136";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2242000-136";"2020-12-16";"Rejeitadas as Emendas do Senado Federal de nºs 1 a 3 ao Projeto de Lei nº 1.013, de 2020, ressalvados os Destaques.";"2242000";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242000";"PL 1013/2020";"Suspende o pagamento do parcelamento de dívidas no âmbito do Programa de Modernização da Gestão e de Responsabilidade Fiscal do Futebol Brasileiro - PROFUT, criado prela Lei nº 13.155, de 4 de agosto de 2015, durante período de emergência de saúde pública de importância internacional relacionada ao coronavírus (Covid-19)

NOVA EMENTA: Suspende o pagamento do parcelamento de dívidas no âmbito do Programa de Modernização da Gestão e de Responsabilidade Fiscal do Futebol Brasileiro (Profut), criado pela Lei nº 13.155, de 4 de agosto de 2015, durante a vigência de calamidade pública nacional reconhecida pelo Congresso Nacional; e altera as Leis nºs 9.615, de 24 de março de 1998, e 10.671, de 15 de maio de 2003.";"139";"PL";"1013";"2020"
"2242000-139";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2242000-139";"2020-12-16";"Rejeitada a Emenda do Senado Federal de nº 2.";"2242000";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242000";"PL 1013/2020";"Suspende o pagamento do parcelamento de dívidas no âmbito do Programa de Modernização da Gestão e de Responsabilidade Fiscal do Futebol Brasileiro - PROFUT, criado prela Lei nº 13.155, de 4 de agosto de 2015, durante período de emergência de saúde pública de importância internacional relacionada ao coronavírus (Covid-19)

NOVA EMENTA: Suspende o pagamento do parcelamento de dívidas no âmbito do Programa de Modernização da Gestão e de Responsabilidade Fiscal do Futebol Brasileiro (Profut), criado pela Lei nº 13.155, de 4 de agosto de 2015, durante a vigência de calamidade pública nacional reconhecida pelo Congresso Nacional; e altera as Leis nºs 9.615, de 24 de março de 1998, e 10.671, de 15 de maio de 2003.";"139";"PL";"1013";"2020"
